race,edition,stage,date,avg_speed_of_winner,race_category,distance,point_scale,parcour_type,profile_score,vertical_meters,departure,arrival,race_ranking,won_how,winner,winner_age_when_won,is_tt
vuelta-a-espana,2005,4,2005-08-30 00:00:00, 40.76 km/h, ME - Men Elite,  232.3 km, GT.B.Stage,  ,  10, 1119, Ciudad Real, Argamasilla de Alba, 11,  Sprint of large group,PETACCHI Alessandro,31.68,0
vuelta-a-espana,2005,5,2005-08-31 00:00:00, 47.6 km/h, ME - Men Elite,  176 km, GT.B.Stage,  ,  43, 1470, Alcazar de San Juan, Cuenca, 11,  Sprint of small group,HUSHOVD Thor,27.64,0
vuelta-a-espana,2005,6,2005-09-01 00:00:00, 39.78 km/h, ME - Men Elite,  217 km, GT.B.Stage,  ,  212, 3559, Cuenca, Valdelinares, 11,  0.8 km solo,HERAS Roberto,31.55,0
vuelta-a-espana,2005,7,2005-09-02 00:00:00, 39.68 km/h, ME - Men Elite,  212.5 km, GT.B.Stage,  ,  65, 2754, Teruel, Vinaros, 11,  Sprint of large group,VAN HEESWIJK Max,32.53,0
vuelta-a-espana,2005,8,2005-09-03 00:00:00, 43.74 km/h, ME - Men Elite,  189 km, GT.B.Stage,  ,  21, 1671, Tarragona, Lloret de Mar, 11,  Sprint of large group,PETACCHI Alessandro,31.69,0
vuelta-a-espana,2005,9,2005-09-04 00:00:00, 47.29 km/h, ME - Men Elite,  48 km, GT.B.Stage,  ,  34, 606, Lloret de Mar, Lloret de Mar, 11,  ? - let us know!,MENCHOV Denis,27.63,1
vuelta-a-espana,2005,10,2005-09-05 00:00:00, 37.08 km/h, ME - Men Elite,  206.3 km, GT.B.Stage,  ,  287, 4570, La Vall d'En Bas (Girona), Ordino Arcalis (Andorra), 11,  Sprint of small group,MANCEBO Francisco,29.51,0
vuelta-a-espana,2005,11,2005-09-06 00:00:00, 37.4 km/h, ME - Men Elite,  192.6 km, GT.B.Stage,  ,  342, 4757, Andorra, Cerler, 11,  8 km solo,LAISEKA Roberto,36.25,0
vuelta-a-espana,2005,12,2005-09-08 00:00:00, 41.22 km/h, ME - Men Elite,  133 km, GT.B.Stage,  ,  47, 1677, Logroño, Burgos, 11,  Sprint of large group,PETACCHI Alessandro,31.7,0
vuelta-a-espana,2005,13,2005-09-09 00:00:00, 48.26 km/h, ME - Men Elite,  196 km, GT.B.Stage,  ,  122, 2334, Burgos, La Bien Aparecida, 11,  Sprint a deux,SÁNCHEZ Samuel,27.61,0
vuelta-a-espana,2005,14,2005-09-10 00:00:00, 38.86 km/h, ME - Men Elite,  172.3 km, GT.B.Stage,  ,  297, 3655, Nestlé La Penilla, Lagos de Covadonga, 11,  11 km solo,JIMÉNEZ Eladio,29.52,0
vuelta-a-espana,2005,15,2005-09-11 00:00:00, 39 km/h, ME - Men Elite,  191 km, GT.B.Stage,  ,  230, 3940, Cangas de Onis, Valgrande Pajares, 11,  5 km solo,HERAS Roberto,31.58,0
vuelta-a-espana,2005,16,2005-09-13 00:00:00, 44.27 km/h, ME - Men Elite,  162.5 km, GT.B.Stage,  ,  15, 732, Leon, Valladolid, 11,  Sprint of small group,BETTINI Paolo,31.47,0
vuelta-a-espana,2005,17,2005-09-14 00:00:00, 43.12 km/h, ME - Men Elite,  165.6 km, GT.B.Stage,  ,  147, 2973, El Espinar, La Granja de San Ildefonso, 11,  26 km solo,GARCÍA QUESADA Carlos,27.43,0
vuelta-a-espana,2005,18,2005-09-15 00:00:00, 38.88 km/h, ME - Men Elite,  197.5 km, GT.B.Stage,  ,  135, 3625, Avila, Avila, 11,  Sprint a deux,SØRENSEN Nicki,30.36,0
vuelta-a-espana,2005,19,2005-09-16 00:00:00, 42.81 km/h, ME - Men Elite,  142.9 km, GT.B.Stage,  ,  67, 2286, San Martin de Valdeiglesias, Alcobendas, 11,  Sprint of small group,HAUSSLER Heinrich,21.57,0
vuelta-a-espana,2005,20,2005-09-17 00:00:00, 56.22 km/h, ME - Men Elite,  38.9 km, GT.B.Stage,  ,  7, 201, Guadalajara, Alcala de Henares, 11,  ? - let us know!,PLAZA Rubén,25.57,1
vuelta-a-espana,2005,21,2005-09-18 00:00:00, 38.15 km/h, ME - Men Elite,  136.5 km, GT.B.Stage,  ,  26, 1349, Madrid, Madrid, 11,  Sprint of large group,PETACCHI Alessandro,31.73,0
vuelta-a-espana,2006,1,2006-08-26 00:00:00, 57.632 km/h, ME - Men Elite,  7.3 km, GT.B.Stage,  ,  0, 9, Málaga, Málaga, 8,  ? - let us know!,SASTRE Carlos,31.37,1
vuelta-a-espana,2006,2,2006-08-27 00:00:00, 38.61 km/h, ME - Men Elite,  167 km, GT.B.Stage,  ,  42, 2099, Málaga, Córdoba, 8,  Sprint of large group,BETTINI Paolo,32.43,0
vuelta-a-espana,2006,3,2006-08-28 00:00:00, 38.4 km/h, ME - Men Elite,  220 km, GT.B.Stage,  ,  48, 2570, Córdoba, Almendralejo, 8,  Sprint of large group,VENTOSO Francisco José,24.33,0
vuelta-a-espana,2006,4,2006-08-29 00:00:00, 41.608 km/h, ME - Men Elite,  142 km, GT.B.Stage,  ,  19, 1005, Almendralejo, Cáceres, 8,  Sprint of large group,ZABEL Erik,36.17,0
vuelta-a-espana,2006,5,2006-08-30 00:00:00, 35.316 km/h, ME - Men Elite,  178 km, GT.B.Stage,  ,  331, 4451, Plasencia, Estación de Esquí La Covatilla (Béjar), 8,  Sprint a deux,DI LUCA Danilo,30.68,0
vuelta-a-espana,2006,6,2006-08-31 00:00:00, 42.622 km/h, ME - Men Elite,  177 km, GT.B.Stage,  ,  1, 731, Zamora, León, 8,  Sprint of large group,HUSHOVD Thor,28.64,0
vuelta-a-espana,2006,7,2006-09-01 00:00:00, 38.327 km/h, ME - Men Elite,  154 km, GT.B.Stage,  ,  251, 2583, León, Alto de El Morredero (Ponferrada), 8,  Sprint of small group,VALVERDE Alejandro,26.37,0
vuelta-a-espana,2006,8,2006-09-02 00:00:00, 44.842 km/h, ME - Men Elite,  181.6 km, GT.B.Stage,  ,  78, 2290, Ponferrada, Lugo, 8,  0.5 km solo,VINOKOUROV Alexandre,32.98,0
vuelta-a-espana,2006,9,2006-09-03 00:00:00, 35.482 km/h, ME - Men Elite,  207.4 km, GT.B.Stage,  ,  425, 5856, A Fonsagrada, Alto de La Cobertoria, 8,  1 km solo,VINOKOUROV Alexandre,32.99,0
vuelta-a-espana,2006,10,2006-09-05 00:00:00, 43.68 km/h, ME - Men Elite,  199.3 km, GT.B.Stage,  ,  81, 2355, Avilés, Museo de Altamira (Santillana del Mar), 8,  1 km solo,PAULINHO Sérgio Miguel,26.46,0
vuelta-a-espana,2006,11,2006-09-06 00:00:00, 39.98 km/h, ME - Men Elite,  173.6 km, GT.B.Stage,  ,  97, 3158, Torrelavega (Oscar Freire Velodrome), Burgos, 8,  10 km solo,MARTÍNEZ Egoi,28.33,0
vuelta-a-espana,2006,12,2006-09-07 00:00:00, 47.221 km/h, ME - Men Elite,  169.3 km, GT.B.Stage,  ,  43, 1866, Aranda de Duero, Guadalajara, 8,  4 km solo,PAOLINI Luca,29.66,0
vuelta-a-espana,2006,13,2006-09-08 00:00:00, 44.314 km/h, ME - Men Elite,  180 km, GT.B.Stage,  ,  74, 2541, Guadalajara, Cuenca, 8,  7 km solo,SÁNCHEZ Samuel,28.61,0
vuelta-a-espana,2006,14,2006-09-09 00:00:00, 48.411 km/h, ME - Men Elite,  33 km, GT.B.Stage,  ,  30, 429, Cuenca, Cuenca, 8,  ? - let us know!,MILLAR David,29.7,1
vuelta-a-espana,2006,15,2006-09-10 00:00:00, 41.221 km/h, ME - Men Elite,  182 km, GT.B.Stage,  ,  33, 1571, Motilla del Palancar, Ford factory (Almussafes), 8,  Sprint of large group,FÖRSTER Robert,28.64,0
vuelta-a-espana,2006,16,2006-09-12 00:00:00, 32.258 km/h, ME - Men Elite,  145 km, GT.B.Stage,  ,  358, 4567, Almería, Astronomical Observatory of Calar Alto, 8,  4 km solo,ANTÓN Igor,23.55,0
vuelta-a-espana,2006,17,2006-09-13 00:00:00, 40.093 km/h, ME - Men Elite,  167 km, GT.B.Stage,  ,  195, 3598, Adra, Granada, 8,  Sprint a deux,DANIELSON Tom,28.52,0
vuelta-a-espana,2006,18,2006-09-14 00:00:00, 38.628 km/h, ME - Men Elite,  153 km, GT.B.Stage,  ,  263, 2998, Granada, Sierra de la Pandera, 8,  Sprint a deux,KASHECHKIN Andrey,26.5,0
vuelta-a-espana,2006,19,2006-09-15 00:00:00, 37.301 km/h, ME - Men Elite,  205.3 km, GT.B.Stage,  ,  63, 2987, Jaén, Ciudad Real, 8,  Sprint of small group,ARRIETA José Luis,35.28,0
vuelta-a-espana,2006,20,2006-09-16 00:00:00, 49.034 km/h, ME - Men Elite,  27.5 km, GT.B.Stage,  ,  18, 356, Rivas Vaciamadrid, Rivas Vaciamadrid, 8,  ? - let us know!,VINOKOUROV Alexandre,33.02,1
vuelta-a-espana,2006,21,2006-09-17 00:00:00, 38.644 km/h, ME - Men Elite,  142.2 km, GT.B.Stage,  ,  13, 1173, Madrid, Madrid, 8,  Sprint of large group,ZABEL Erik,36.22,0
vuelta-a-espana,2007,1,2007-09-01 00:00:00, 38.99 km/h, ME - Men Elite,  146.4 km, GT.B.Stage,  ,  72, 2159, Vigo, Vigo, 10,  Sprint of large group,BENNATI Daniele,26.95,0
vuelta-a-espana,2007,2,2007-09-02 00:00:00, 42.36 km/h, ME - Men Elite,  148.7 km, GT.B.Stage,  ,  79, 2332, Allariz, Santiago de Compostela, 10,  Sprint of large group,FREIRE Óscar,31.57,0
vuelta-a-espana,2007,3,2007-09-03 00:00:00, 36.91 km/h, ME - Men Elite,  153 km, GT.B.Stage,  ,  130, 2789, Viveiro, Luarca, 10,  Sprint of large group,BETTINI Paolo,33.45,0
vuelta-a-espana,2007,4,2007-09-04 00:00:00, 39.65 km/h, ME - Men Elite,  185.1 km, GT.B.Stage,  ,  266, 3119, Langreo, Lagos de Covadonga, 10,  10 km solo,EFIMKIN Vladimir,25.77,0
vuelta-a-espana,2007,5,2007-09-05 00:00:00, 38.01 km/h, ME - Men Elite,  157.4 km, GT.B.Stage,  ,  161, 3374, Cangas de Onís, Reinosa, 10,  Sprint of large group,FREIRE Óscar,31.58,0
vuelta-a-espana,2007,6,2007-09-06 00:00:00, 41.79 km/h, ME - Men Elite,  184.3 km, GT.B.Stage,  ,  31, 1570, Reinosa, Logroño, 10,  Sprint of large group,FREIRE Óscar,31.58,0
vuelta-a-espana,2007,7,2007-09-07 00:00:00, 45.5 km/h, ME - Men Elite,  176.3 km, GT.B.Stage,  ,  30, 1791, Calahorra, Zaragoza, 10,  Sprint of large group,ZABEL Erik,37.19,0
vuelta-a-espana,2007,8,2007-09-08 00:00:00, 51.5 km/h, ME - Men Elite,  49 km, GT.B.Stage,  ,  3, 97, D. O. Cariñena, Zaragoza, 10,  ? - let us know!,GRABSCH Bert,32.24,1
vuelta-a-espana,2007,9,2007-09-09 00:00:00, 37.56 km/h, ME - Men Elite,  167.6 km, GT.B.Stage,  ,  299, 3893, Huesca, Estación de esquí Cerler, 10,  Sprint a deux,PIEPOLI Leonardo,35.97,0
vuelta-a-espana,2007,10,2007-09-10 00:00:00, 36.99 km/h, ME - Men Elite,  214 km, GT.B.Stage,  ,  264, 4578, Benasque, Estación de esquí de Ordino Arcalís, 10,  Sprint of small group,MENCHOV Denis,29.64,0
vuelta-a-espana,2007,11,2007-09-12 00:00:00, 40.13 km/h, ME - Men Elite,  191.3 km, GT.B.Stage,  ,  29, 1755, Castellón, Algemesí, 10,  Sprint of large group,PETACCHI Alessandro,33.71,0
vuelta-a-espana,2007,12,2007-09-13 00:00:00, 47.78 km/h, ME - Men Elite,  176 km, GT.B.Stage,  ,  28, 1748, Algemesí, Hellín, 10,  Sprint of large group,PETACCHI Alessandro,33.72,0
vuelta-a-espana,2007,13,2007-09-14 00:00:00, 43.66 km/h, ME - Men Elite,  176.4 km, GT.B.Stage,  ,  19, 1239, Hellin, Torre-Pacheco, 10,  Sprint a deux,KLIER Andreas,31.68,0
vuelta-a-espana,2007,14,2007-09-15 00:00:00, 38.65 km/h, ME - Men Elite,  207 km, GT.B.Stage,  ,  123, 3664, Puerto, Villacarrillo, 10,  9 km solo,MCCARTNEY Jason,34.05,0
vuelta-a-espana,2007,15,2007-09-16 00:00:00, 42.17 km/h, ME - Men Elite,  201.4 km, GT.B.Stage,  ,  174, 3301, Villacarrillo, Granada, 10,  Sprint a deux,SÁNCHEZ Samuel,29.63,0
vuelta-a-espana,2007,16,2007-09-18 00:00:00, 41.14 km/h, ME - Men Elite,  161.5 km, GT.B.Stage,  ,  119, 2827, Jaen, Puertollano, 10,  Sprint of small group,DUQUE Leonardo Fabio,27.46,0
vuelta-a-espana,2007,17,2007-09-19 00:00:00, 44.31 km/h, ME - Men Elite,  175 km, GT.B.Stage,  ,  13, 1116, Ciudad Real, Talavera de la Reina, 10,  Sprint of large group,BENNATI Daniele,27.0,0
vuelta-a-espana,2007,18,2007-09-20 00:00:00, 41.3 km/h, ME - Men Elite,  153.5 km, GT.B.Stage,  ,  101, 2895, Talavera de la Reina, Ávila, 10,  12 km solo,PÉREZ Luis,33.28,0
vuelta-a-espana,2007,19,2007-09-21 00:00:00, 36.77 km/h, ME - Men Elite,  133 km, GT.B.Stage,  ,  256, 3294, Ávila, Alto de Abantos, 10,  Sprint a deux,SÁNCHEZ Samuel,29.64,0
vuelta-a-espana,2007,20,2007-09-22 00:00:00, 54.09 km/h, ME - Men Elite,  20 km, GT.B.Stage,  ,  10, 199, Villalba, Villalba, 10,  ? - let us know!,SÁNCHEZ Samuel,29.65,1
vuelta-a-espana,2007,21,2007-09-23 00:00:00, 39.63 km/h, ME - Men Elite,  104.2 km, GT.B.Stage,  ,  16, 954, Rivas Vaciamadrid, Madrid, 10,  ? - let us know!,BENNATI Daniele,27.01,0
vuelta-a-espana,2008,1,2008-08-30 00:00:00, 55.33 km/h, ME - Men Elite,  7.7 km, GT.B.Stage,  ,  0, 53, Granada, Granada, 9,  ? - let us know!,AGNOLI Valerio,23.66,1
vuelta-a-espana,2008,2,2008-08-31 00:00:00, 38.17 km/h, ME - Men Elite,  167.3 km, GT.B.Stage,  ,  74, 2223, Granada, Jaén, 9,  Sprint of large group,VALVERDE Alejandro,28.37,0
vuelta-a-espana,2008,3,2008-09-01 00:00:00, 38.05 km/h, ME - Men Elite,  168.3 km, GT.B.Stage,  ,  88, 2142, Jaén, Córdoba, 9,  Sprint of large group,BOONEN Tom,27.9,0
vuelta-a-espana,2008,4,2008-09-02 00:00:00, 38.14 km/h, ME - Men Elite,  170.3 km, GT.B.Stage,  ,  81, 2760, Córdoba, Puertollano, 9,  Sprint of large group,BENNATI Daniele,27.96,0
vuelta-a-espana,2008,5,2008-09-03 00:00:00, 50.05 km/h, ME - Men Elite,  42.5 km, GT.B.Stage,  ,  2, 215, Ciudad Real, Ciudad Real, 9,  ? - let us know!,LEIPHEIMER Levi,34.88,1
vuelta-a-espana,2008,6,2008-09-04 00:00:00, 45.15 km/h, ME - Men Elite,  150.1 km, GT.B.Stage,  ,  54, 1144, Ciudad Real, Toledo, 9,  Sprint of large group,BETTINI Paolo,34.45,0
vuelta-a-espana,2008,7,2008-09-06 00:00:00, 35.631 km/h, ME - Men Elite,  223.2 km, GT.B.Stage,  ,  300, 4842, Barbastro, Andorra (Naturlandia-La Rabassa), 9,  11 km solo,BALLAN Alessandro,28.85,0
vuelta-a-espana,2008,8,2008-09-07 00:00:00, 34.193 km/h, ME - Men Elite,  151 km, GT.B.Stage,  ,  228, 3571, Andorra, Pla de Beret, 9,  22 km solo,MONCOUTIÉ David,33.38,0
vuelta-a-espana,2008,9,2008-09-08 00:00:00, 40.516 km/h, ME - Men Elite,  200.8 km, GT.B.Stage,  ,  102, 3319, Vielha e Mijaran, Sabiñánigo, 9,  Sprint of small group,VAN AVERMAET Greg,23.33,0
vuelta-a-espana,2008,10,2008-09-09 00:00:00, 44.863 km/h, ME - Men Elite,  151.3 km, GT.B.Stage,  ,  32, 1225, Sabiñánigo, Zaragoza, 9,  Sprint of large group,HINAULT Sébastien,34.6,0
vuelta-a-espana,2008,11,2008-09-10 00:00:00, 41.161 km/h, ME - Men Elite,  178 km, GT.B.Stage,  ,  42, 2019, Calahorra, Burgos, 9,  Sprint of large group,FREIRE Óscar,32.59,0
vuelta-a-espana,2008,12,2008-09-11 00:00:00, 39.557 km/h, ME - Men Elite,  186.4 km, GT.B.Stage,  ,  134, 2900, Burgos, Suances, 9,  Sprint of small group,BETTINI Paolo,34.47,0
vuelta-a-espana,2008,13,2008-09-13 00:00:00, 35.651 km/h, ME - Men Elite,  209.5 km, GT.B.Stage,  ,  453, 4413, San Vicente de la Barquera, Alto de l'Angliru, 9,  3.5 km solo,CONTADOR Alberto,25.79,0
vuelta-a-espana,2008,14,2008-09-14 00:00:00, 37.123 km/h, ME - Men Elite,  158.4 km, GT.B.Stage,  ,  230, 3589, Oviedo, Fuentes de Invierno, 9,  1 km solo,CONTADOR Alberto,25.79,0
vuelta-a-espana,2008,15,2008-09-15 00:00:00, 40.073 km/h, ME - Men Elite,  202 km, GT.B.Stage,  ,  129, 3130, Cudillero, Ponferrada, 9,  3 km solo,GARCÍA DAPENA David,30.98,0
vuelta-a-espana,2008,16,2008-09-16 00:00:00, 34.812 km/h, ME - Men Elite,  186.4 km, GT.B.Stage,  ,  36, 1481, Ponferrada, Zamora, 9,  Sprint of large group,BOONEN Tom,27.94,0
vuelta-a-espana,2008,17,2008-09-17 00:00:00, 44.728 km/h, ME - Men Elite,  148.2 km, GT.B.Stage,  ,  21, 915, Zamora, Valladolid, 9,  Sprint of large group,WEYLANDT Wouter,23.99,0
vuelta-a-espana,2008,18,2008-09-18 00:00:00, 43.05 km/h, ME - Men Elite,  167.4 km, GT.B.Stage,  ,  42, 1448, Valladolid, Las Rozas, 9,  Sprint of small group,ERVITI Imanol,24.86,0
vuelta-a-espana,2008,19,2008-09-19 00:00:00, 42.164 km/h, ME - Men Elite,  145.5 km, GT.B.Stage,  ,  92, 2446, Las Rozas, Segovia, 9,  Sprint a deux,ARROYO David,28.72,0
vuelta-a-espana,2008,20,2008-09-20 00:00:00, 30.997 km/h, ME - Men Elite,  17.1 km, GT.B.Stage,  ,  105, 724, La Granja de San Ildefonso, Alto de Navacerrada, 9,  ? - let us know!,LEIPHEIMER Levi,34.93,1
vuelta-a-espana,2008,21,2008-09-21 00:00:00, 37.243 km/h, ME - Men Elite,  102.2 km, GT.B.Stage,  ,  3, 609, San Sebastián de los Reyes, Madrid, 9,  Sprint of large group,BRESCHEL Matti,24.07,0
vuelta-a-espana,2009,1,2009-08-29 00:00:00, 50.625 km/h, ME - Men Elite,  4.8 km, GT.B.Stage,  ,  0, 13, Assen, Assen, 2,  ? - let us know!,CANCELLARA Fabian,28.47,0
vuelta-a-espana,2009,2,2009-08-30 00:00:00, 42.797 km/h, ME - Men Elite,  203.7 km, GT.B.Stage,  ,  0, 355, Assen, Emmen, 2,  Sprint of large group,CIOLEK Gerald,22.96,0
vuelta-a-espana,2009,3,2009-08-31 00:00:00, 39.286 km/h, ME - Men Elite,  189.7 km, GT.B.Stage,  ,  4, 601, Zutphen, Venlo, 2,  Sprint of large group,HENDERSON Gregory,32.99,0
vuelta-a-espana,2009,4,2009-09-01 00:00:00, 39.436 km/h, ME - Men Elite,  225.5 km, GT.B.Stage,  ,  49, 1888, Venlo, Liège, 2,  Sprint of small group,GREIPEL André,27.15,0
vuelta-a-espana,2009,5,2009-09-03 00:00:00, 38.97 km/h, ME - Men Elite,  174 km, GT.B.Stage,  ,  34, 1802, Tarragona, Vinaròs, 2,  Sprint of large group,GREIPEL André,27.15,0
vuelta-a-espana,2009,6,2009-09-04 00:00:00, 39.675 km/h, ME - Men Elite,  185.7 km, GT.B.Stage,  ,  82, 2308, Xàtiva, Xàtiva, 2,  Sprint of large group,BOŽIČ Borut,29.09,0
vuelta-a-espana,2009,7,2009-09-05 00:00:00, 49.069 km/h, ME - Men Elite,  30.3 km, GT.B.Stage,  ,  0, 40, Valencia, Valencia, 2,  ? - let us know!,CANCELLARA Fabian,28.49,1
vuelta-a-espana,2009,8,2009-09-06 00:00:00, 33.872 km/h, ME - Men Elite,  204.7 km, GT.B.Stage,  ,  323, 5017, Alzira, Alto de Aitana, 2,  0.7 km solo,CUNEGO Damiano,27.98,0
vuelta-a-espana,2009,9,2009-09-07 00:00:00, 34.759 km/h, ME - Men Elite,  188.8 km, GT.B.Stage,  ,  237, 3873, Alcoi, Xorret de Catí, 2,  5.5 km solo,CÉSAR VELOSO Gustavo,29.63,0
vuelta-a-espana,2009,10,2009-09-08 00:00:00, 41.131 km/h, ME - Men Elite,  162 km, GT.B.Stage,  ,  53, 1529, Alicante, Murcia, 2,  Sprint of small group,GERRANS Simon,29.33,0
vuelta-a-espana,2009,11,2009-09-09 00:00:00, 36.829 km/h, ME - Men Elite,  191 km, GT.B.Stage,  ,  110, 3226, Murcia, Caravaca de la Cruz, 2,  Sprint of large group,FARRAR Tyler,25.29,0
vuelta-a-espana,2009,12,2009-09-11 00:00:00, 32.16 km/h, ME - Men Elite,  179.3 km, GT.B.Stage,  ,  342, 5234, Almería, Alto de Velefique, 2,  Sprint a deux,HESJEDAL Ryder,28.78,0
vuelta-a-espana,2009,13,2009-09-12 00:00:00, 33.44 km/h, ME - Men Elite,  172.4 km, GT.B.Stage,  ,  345, 4763, Bejar, Alto de Sierra Nevada, 2,  28 km solo,MONCOUTIÉ David,34.39,0
vuelta-a-espana,2009,14,2009-09-13 00:00:00, 38.546 km/h, ME - Men Elite,  157 km, GT.B.Stage,  ,  280, 3197, Granada, La Pandera, 2,  15 km solo,CUNEGO Damiano,28.0,0
vuelta-a-espana,2009,15,2009-09-14 00:00:00, 39.852 km/h, ME - Men Elite,  167.7 km, GT.B.Stage,  ,  116, 2048, Jaén, Córdoba, 2,  22.3 km solo,BOOM Lars,23.72,0
vuelta-a-espana,2009,16,2009-09-15 00:00:00, 35.146 km/h, ME - Men Elite,  170.3 km, GT.B.Stage,  ,  81, 2760, Córdoba, Puertollano, 2,  Sprint of large group,GREIPEL André,27.19,0
vuelta-a-espana,2009,17,2009-09-16 00:00:00, 39.145 km/h, ME - Men Elite,  175 km, GT.B.Stage,  ,  22, 1337, Ciudad Real, Talavera de la Reina, 2,  0.6 km solo,ROUX Anthony,22.43,0
vuelta-a-espana,2009,18,2009-09-17 00:00:00, 43.281 km/h, ME - Men Elite,  165 km, GT.B.Stage,  ,  159, 3363, Talavera de la Reina, Ávila, 2,  Sprint a deux,DEIGNAN Philip,26.05,0
vuelta-a-espana,2009,19,2009-09-18 00:00:00, 40.636 km/h, ME - Men Elite,  179.8 km, GT.B.Stage,  ,  176, 3363, Ávila, Segovia, 2,  3 km solo,COBO Juan José,28.62,0
vuelta-a-espana,2009,20,2009-09-19 00:00:00, 43.474 km/h, ME - Men Elite,  27.8 km, GT.B.Stage,  ,  28, 310, Toledo, Toledo, 2,  ? - let us know!,MILLAR David,32.73,1
vuelta-a-espana,2009,21,2009-09-20 00:00:00, 34.39 km/h, ME - Men Elite,  110.2 km, GT.B.Stage,  ,  7, 903, Rivas, Madrid, 2,  Sprint of large group,GREIPEL André,27.2,0
vuelta-a-espana,2010,1,2010-08-28 00:00:00, 55.32 km/h, ME - Men Elite,  13 km, GT.B.TTT,  ,  0, 33, Sevilla, Sevilla, 8,  ? - let us know!,BAK Lars Ytting,30.64,1
vuelta-a-espana,2010,2,2010-08-29 00:00:00, 37.652 km/h, ME - Men Elite,  173 km, GT.B.Stage,  ,  80, 2504, Alcalá de Guadaíra, Marbella, 8,  Sprint of large group,HUTAROVICH Yauheni,26.77,0
vuelta-a-espana,2010,3,2010-08-30 00:00:00, 38.018 km/h, ME - Men Elite,  156 km, GT.B.Stage,  ,  187, 2868, Marbella, Málaga, 8,  0.6 km solo,GILBERT Philippe,28.17,0
vuelta-a-espana,2010,4,2010-08-31 00:00:00, 35.343 km/h, ME - Men Elite,  177 km, GT.B.Stage,  ,  170, 3442, Málaga, Valdepeñas de Jaén, 8,  Sprint of small group,ANTÓN Igor,27.52,0
vuelta-a-espana,2010,5,2010-09-01 00:00:00, 38.34 km/h, ME - Men Elite,  194 km, GT.B.Stage,  ,  25, 1763, Guadix, Lorca, 8,  Sprint of large group,FARRAR Tyler,26.27,0
vuelta-a-espana,2010,6,2010-09-02 00:00:00, 39.938 km/h, ME - Men Elite,  144 km, GT.B.Stage,  ,  57, 1242, Caravaca de Cruz, Murcia, 8,  Sprint of small group,HUSHOVD Thor,32.64,0
vuelta-a-espana,2010,7,2010-09-03 00:00:00, 40.644 km/h, ME - Men Elite,  187.1 km, GT.B.Stage,  ,  38, 1161, Murcia, Orihuela, 8,  Sprint of large group,PETACCHI Alessandro,36.69,0
vuelta-a-espana,2010,8,2010-09-04 00:00:00, 36.02 km/h, ME - Men Elite,  188.8 km, GT.B.Stage,  ,  227, 3870, Villena, Xorret del Catí, 8,  4.8 km solo,MONCOUTIÉ David,35.37,0
vuelta-a-espana,2010,9,2010-09-05 00:00:00, 34.97 km/h, ME - Men Elite,  187 km, GT.B.Stage,  ,  235, 4329, Calpe, Alcoi, 8,  5 km solo,LÓPEZ David,29.33,0
vuelta-a-espana,2010,10,2010-09-07 00:00:00, 41.11 km/h, ME - Men Elite,  173.7 km, GT.B.Stage,  ,  126, 2459, Tarragona, Vilanova i la Geltrú, 8,  20 km solo,ERVITI Imanol,26.83,0
vuelta-a-espana,2010,11,2010-09-08 00:00:00, 38.314 km/h, ME - Men Elite,  208 km, GT.B.Stage,  ,  234, 4199, Vilanova i la Geltrú, Andorra. Vallnord Sector Pal, 8,  1.1 km solo,ANTÓN Igor,27.54,0
vuelta-a-espana,2010,12,2010-09-09 00:00:00, 48.898 km/h, ME - Men Elite,  196 km, GT.B.Stage,  ,  67, 2133, Andorra la Vella, Lleida, 8,  Sprint of large group,CAVENDISH Mark,25.32,0
vuelta-a-espana,2010,13,2010-09-10 00:00:00, 40.034 km/h, ME - Men Elite,  193.7 km, GT.B.Stage,  ,  52, 2305, Rincón de Soto, Burgos, 8,  Sprint of large group,CAVENDISH Mark,25.32,0
vuelta-a-espana,2010,14,2010-09-11 00:00:00, 40.222 km/h, ME - Men Elite,  178.8 km, GT.B.Stage,  ,  242, 3248, Burgos, Peña Cabarga, 8,  0.8 km solo,RODRÍGUEZ Joaquim,31.36,0
vuelta-a-espana,2010,15,2010-09-12 00:00:00, 37.342 km/h, ME - Men Elite,  170 km, GT.B.Stage,  ,  236, 2673, Solares, Lagos de Covadonga, 8,  11 km solo,BARREDO Carlos,29.29,0
vuelta-a-espana,2010,16,2010-09-13 00:00:00, 37.276 km/h, ME - Men Elite,  181.4 km, GT.B.Stage,  ,  333, 4431, Gijón, Alto de Cotobello, 8,  6 km solo,NIEVE Mikel,26.32,0
vuelta-a-espana,2010,17,2010-09-15 00:00:00, 52.36 km/h, ME - Men Elite,  46 km, GT.B.Stage,  ,  0, 101, Peñafiel, Peñafiel, 8,  ? - let us know!,VELITS Peter,25.58,1
vuelta-a-espana,2010,18,2010-09-16 00:00:00, 43.121 km/h, ME - Men Elite,  148.9 km, GT.B.Stage,  ,  4, 964, Valladolid, Salamanca, 8,  Sprint of large group,CAVENDISH Mark,25.34,0
vuelta-a-espana,2010,19,2010-09-17 00:00:00, 34.916 km/h, ME - Men Elite,  200 km, GT.B.Stage,  ,  56, 2554, Piedrahíta, Toledo, 8,  Sprint of small group,GILBERT Philippe,28.22,0
